location,latitude,longitude,time,pm10,pm2_5,carbon_monoxide
MG Road,12.9757,77.6011,2026-08-01 12:00:00,9.6,4.4,187.0
MG Road,12.9757,77.6011,2026-08-01 13:00:00,14.3,6.2,191.0
MG Road,12.9757,77.6011,2026-08-01 14:00:00,19.3,7.9,225.0
MG Road,12.9757,77.6011,2026-08-01 15:00:00,20.0,8.0,319.0
MG Road,12.9757,77.6011,2026-08-01 16:00:00,17.5,8.7,443.0
MG Road,12.9757,77.6011,2026-08-01 17:00:00,11.5,6.5,521.0
MG Road,12.9757,77.6011,2026-08-01 18:00:00,8.5,6.0,511.0
MG Road,12.9757,77.6011,2026-08-01 19:00:00,7.5,5.9,454.0
MG Road,12.9757,77.6011,2026-08-01 20:00:00,6.0,5.2,394.0
MG Road,12.9757,77.6011,2026-08-01 21:00:00,5.1,4.3,344.0
MG Road,12.9757,77.6011,2026-08-01 22:00:00,5.7,4.3,292.0
MG Road,12.9757,77.6011,2026-08-01 23:00:00,5.4,3.9,245.0
MG Road,12.9757,77.6011,2026-08-02 00:00:00,4.0,2.9,203.0
MG Road,12.9757,77.6011,2026-08-02 01:00:00,2.7,2.1,166.0
MG Road,12.9757,77.6011,2026-08-02 02:00:00,2.8,2.0,140.0
MG Road,12.9757,77.6011,2026-08-02 03:00:00,4.9,2.6,127.0
MG Road,12.9757,77.6011,2026-08-02 04:00:00,5.6,2.9,126.0
MG Road,12.9757,77.6011,2026-08-02 05:00:00,2.5,1.8,140.0
MG Road,12.9757,77.6011,2026-08-02 06:00:00,2.3,1.8,185.0
MG Road,12.9757,77.6011,2026-08-02 07:00:00,2.7,2.3,246.0
MG Road,12.9757,77.6011,2026-08-02 08:00:00,2.5,2.2,279.0
MG Road,12.9757,77.6011,2026-08-02 09:00:00,2.3,2.0,257.0
MG Road,12.9757,77.6011,2026-08-02 10:00:00,2.6,2.0,208.0
MG Road,12.9757,77.6011,2026-08-02 11:00:00,4.5,2.5,171.0
MG Road,12.9757,77.6011,2026-08-02 12:00:00,9.3,4.2,159.0
MG Road,12.9757,77.6011,2026-08-02 13:00:00,13.6,5.8,160.0
MG Road,12.9757,77.6011,2026-08-02 14:00:00,16.5,6.9,170.0
MG Road,12.9757,77.6011,2026-08-02 15:00:00,19.9,8.2,194.0
MG Road,12.9757,77.6011,2026-08-02 16:00:00,19.4,8.4,229.0
MG Road,12.9757,77.6011,2026-08-02 17:00:00,17.7,9.5,258.0
MG Road,12.9757,77.6011,2026-08-02 18:00:00,19.8,10.6,280.0
MG Road,12.9757,77.6011,2026-08-02 19:00:00,15.7,9.1,296.0
MG Road,12.9757,77.6011,2026-08-02 20:00:00,13.5,8.1,301.0
MG Road,12.9757,77.6011,2026-08-02 21:00:00,15.4,8.5,289.0
MG Road,12.9757,77.6011,2026-08-02 22:00:00,14.5,8.1,264.0
MG Road,12.9757,77.6011,2026-08-02 23:00:00,13.2,7.4,237.0
MG Road,12.9757,77.6011,2026-08-03 00:00:00,11.4,6.2,206.0
MG Road,12.9757,77.6011,2026-08-03 01:00:00,10.7,5.5,172.0
MG Road,12.9757,77.6011,2026-08-03 02:00:00,10.3,5.1,148.0
MG Road,12.9757,77.6011,2026-08-03 03:00:00,10.9,5.2,133.0
MG Road,12.9757,77.6011,2026-08-03 04:00:00,11.4,5.3,129.0
MG Road,12.9757,77.6011,2026-08-03 05:00:00,8.3,4.1,149.0
MG Road,12.9757,77.6011,2026-08-03 06:00:00,8.3,4.3,221.0
MG Road,12.9757,77.6011,2026-08-03 07:00:00,11.1,5.8,318.0
MG Road,12.9757,77.6011,2026-08-03 08:00:00,14.1,6.6,372.0
MG Road,12.9757,77.6011,2026-08-03 09:00:00,17.9,7.7,339.0
MG Road,12.9757,77.6011,2026-08-03 10:00:00,28.1,10.7,264.0
MG Road,12.9757,77.6011,2026-08-03 11:00:00,22.8,9.1,215.0
MG Road,12.9757,77.6011,2026-08-03 12:00:00,27.8,10.7,216.0
MG Road,12.9757,77.6011,2026-08-03 13:00:00,25.3,10.3,243.0
MG Road,12.9757,77.6011,2026-08-03 14:00:00,21.1,10.0,289.0
MG Road,12.9757,77.6011,2026-08-03 15:00:00,17.2,9.3,370.0
MG Road,12.9757,77.6011,2026-08-03 16:00:00,13.6,8.5,470.0
MG Road,12.9757,77.6011,2026-08-03 17:00:00,25.6,12.2,529.0
MG Road,12.9757,77.6011,2026-08-03 18:00:00,25.6,15.1,515.0
MG Road,12.9757,77.6011,2026-08-03 19:00:00,25.2,15.8,460.0
MG Road,12.9757,77.6011,2026-08-03 20:00:00,21.6,13.6,408.0
MG Road,12.9757,77.6011,2026-08-03 21:00:00,19.5,12.2,375.0
MG Road,12.9757,77.6011,2026-08-03 22:00:00,13.6,9.4,345.0
MG Road,12.9757,77.6011,2026-08-03 23:00:00,10.6,7.9,310.0
MG Road,12.9757,77.6011,2026-08-04 00:00:00,7.4,5.7,260.0
MG Road,12.9757,77.6011,2026-08-04 01:00:00,5.7,4.4,204.0
MG Road,12.9757,77.6011,2026-08-04 02:00:00,5.1,3.7,166.0
MG Road,12.9757,77.6011,2026-08-04 03:00:00,5.0,3.4,152.0
MG Road,12.9757,77.6011,2026-08-04 04:00:00,5.2,3.3,155.0
MG Road,12.9757,77.6011,2026-08-04 05:00:00,4.1,2.9,176.0
MG Road,12.9757,77.6011,2026-08-04 06:00:00,3.8,3.0,235.0
MG Road,12.9757,77.6011,2026-08-04 07:00:00,4.5,3.7,312.0
MG Road,12.9757,77.6011,2026-08-04 08:00:00,5.0,4.0,354.0
MG Road,12.9757,77.6011,2026-08-04 09:00:00,5.3,3.8,325.0
MG Road,12.9757,77.6011,2026-08-04 10:00:00,8.6,4.2,262.0
MG Road,12.9757,77.6011,2026-08-04 11:00:00,10.4,5.5,216.0
MG Road,12.9757,77.6011,2026-08-04 12:00:00,11.3,6.3,205.0
MG Road,12.9757,77.6011,2026-08-04 13:00:00,11.5,6.4,213.0
MG Road,12.9757,77.6011,2026-08-04 14:00:00,11.1,5.9,241.0
MG Road,12.9757,77.6011,2026-08-04 15:00:00,10.2,6.2,308.0
MG Road,12.9757,77.6011,2026-08-04 16:00:00,10.2,7.4,395.0
MG Road,12.9757,77.6011,2026-08-04 17:00:00,9.6,8.1,455.0
MG Road,12.9757,77.6011,2026-08-04 18:00:00,11.0,9.5,463.0
MG Road,12.9757,77.6011,2026-08-04 19:00:00,12.3,10.0,442.0
MG Road,12.9757,77.6011,2026-08-04 20:00:00,12.4,9.8,415.0
MG Road,12.9757,77.6011,2026-08-04 21:00:00,11.3,8.6,389.0
MG Road,12.9757,77.6011,2026-08-04 22:00:00,11.0,8.5,356.0
MG Road,12.9757,77.6011,2026-08-04 23:00:00,10.9,8.0,317.0
MG Road,12.9757,77.6011,2026-08-05 00:00:00,9.4,6.6,265.0
MG Road,12.9757,77.6011,2026-08-05 01:00:00,7.9,5.4,206.0
MG Road,12.9757,77.6011,2026-08-05 02:00:00,5.9,4.0,165.0
MG Road,12.9757,77.6011,2026-08-05 03:00:00,5.2,3.4,145.0
MG Road,12.9757,77.6011,2026-08-05 04:00:00,5.0,3.2,143.0
MG Road,12.9757,77.6011,2026-08-05 05:00:00,4.4,3.3,170.0
MG Road,12.9757,77.6011,2026-08-05 06:00:00,5.2,3.6,259.0
MG Road,12.9757,77.6011,2026-08-05 07:00:00,8.3,4.6,376.0
MG Road,12.9757,77.6011,2026-08-05 08:00:00,9.7,6.4,440.0
MG Road,12.9757,77.6011,2026-08-05 09:00:00,10.6,6.5,392.0
MG Road,12.9757,77.6011,2026-08-05 10:00:00,14.2,7.3,289.0
MG Road,12.9757,77.6011,2026-08-05 11:00:00,18.6,8.6,220.0
MG Road,12.9757,77.6011,2026-08-05 12:00:00,19.3,8.6,226.0
MG Road,12.9757,77.6011,2026-08-05 13:00:00,20.5,9.6,266.0
MG Road,12.9757,77.6011,2026-08-05 14:00:00,21.7,10.4,309.0
MG Road,12.9757,77.6011,2026-08-05 15:00:00,20.8,11.2,350.0
MG Road,12.9757,77.6011,2026-08-05 16:00:00,21.5,11.7,394.0
MG Road,12.9757,77.6011,2026-08-05 17:00:00,16.5,10.0,422.0
MG Road,12.9757,77.6011,2026-08-05 18:00:00,16.4,10.6,427.0
MG Road,12.9757,77.6011,2026-08-05 19:00:00,16.1,11.1,416.0
MG Road,12.9757,77.6011,2026-08-05 20:00:00,15.0,10.4,399.0
MG Road,12.9757,77.6011,2026-08-05 21:00:00,14.2,9.7,378.0
MG Road,12.9757,77.6011,2026-08-05 22:00:00,13.0,9.1,350.0
MG Road,12.9757,77.6011,2026-08-05 23:00:00,10.9,7.8,315.0
MG Road,12.9757,77.6011,2026-08-06 00:00:00,8.8,6.1,264.0
MG Road,12.9757,77.6011,2026-08-06 01:00:00,6.7,4.9,206.0
MG Road,12.9757,77.6011,2026-08-06 02:00:00,5.0,3.9,165.0
MG Road,12.9757,77.6011,2026-08-06 03:00:00,4.0,3.1,149.0
MG Road,12.9757,77.6011,2026-08-06 04:00:00,4.2,3.0,150.0
MG Road,12.9757,77.6011,2026-08-06 05:00:00,6.1,3.8,171.0
MG Road,12.9757,77.6011,2026-08-06 06:00:00,6.5,4.0,230.0
MG Road,12.9757,77.6011,2026-08-06 07:00:00,8.1,5.5,308.0
MG Road,12.9757,77.6011,2026-08-06 08:00:00,8.5,5.4,354.0
MG Road,12.9757,77.6011,2026-08-06 09:00:00,9.7,5.6,334.0
MG Road,12.9757,77.6011,2026-08-06 10:00:00,14.0,6.9,280.0
MG Road,12.9757,77.6011,2026-08-06 11:00:00,16.3,7.9,241.0
MG Road,12.9757,77.6011,2026-08-06 12:00:00,19.0,8.5,229.0
MG Road,12.9757,77.6011,2026-08-06 13:00:00,20.5,10.2,231.0
MG Road,12.9757,77.6011,2026-08-06 14:00:00,22.1,11.0,254.0
MG Road,12.9757,77.6011,2026-08-06 15:00:00,24.1,12.0,318.0
MG Road,12.9757,77.6011,2026-08-06 16:00:00,25.8,12.1,403.0
MG Road,12.9757,77.6011,2026-08-06 17:00:00,30.6,14.9,451.0
MG Road,12.9757,77.6011,2026-08-06 18:00:00,27.1,15.5,428.0
MG Road,12.9757,77.6011,2026-08-06 19:00:00,30.4,17.1,369.0
MG Road,12.9757,77.6011,2026-08-06 20:00:00,22.5,14.1,319.0
MG Road,12.9757,77.6011,2026-08-06 21:00:00,18.4,11.8,299.0
MG Road,12.9757,77.6011,2026-08-06 22:00:00,14.5,9.9,288.0
MG Road,12.9757,77.6011,2026-08-06 23:00:00,10.8,7.9,269.0
MG Road,12.9757,77.6011,2026-08-07 00:00:00,7.3,5.6,229.0
MG Road,12.9757,77.6011,2026-08-07 01:00:00,5.2,4.0,180.0
MG Road,12.9757,77.6011,2026-08-07 02:00:00,4.2,3.2,147.0
MG Road,12.9757,77.6011,2026-08-07 03:00:00,4.1,3.0,131.0
MG Road,12.9757,77.6011,2026-08-07 04:00:00,3.9,2.7,131.0
MG Road,12.9757,77.6011,2026-08-07 05:00:00,4.4,2.7,158.0
MG Road,12.9757,77.6011,2026-08-07 06:00:00,5.0,3.1,244.0
MG Road,12.9757,77.6011,2026-08-07 07:00:00,7.0,4.6,359.0
MG Road,12.9757,77.6011,2026-08-07 08:00:00,8.2,5.2,422.0
MG Road,12.9757,77.6011,2026-08-07 09:00:00,7.9,5.1,381.0
MG Road,12.9757,77.6011,2026-08-07 10:00:00,6.7,4.3,288.0
MG Road,12.9757,77.6011,2026-08-07 11:00:00,6.7,3.8,221.0
MG Road,12.9757,77.6011,2026-08-07 12:00:00,8.1,4.3,200.0
MG Road,12.9757,77.6011,2026-08-07 13:00:00,10.0,5.9,205.0
MG Road,12.9757,77.6011,2026-08-07 14:00:00,10.6,6.8,250.0
MG Road,12.9757,77.6011,2026-08-07 15:00:00,12.5,8.1,376.0
MG Road,12.9757,77.6011,2026-08-07 16:00:00,13.9,8.8,543.0
MG Road,12.9757,77.6011,2026-08-07 17:00:00,8.2,5.8,645.0
MG Road,12.9757,77.6011,2026-08-07 18:00:00,13.2,8.7,627.0
MG Road,12.9757,77.6011,2026-08-07 19:00:00,12.9,9.3,544.0
MG Road,12.9757,77.6011,2026-08-07 20:00:00,11.3,8.7,461.0
MG Road,12.9757,77.6011,2026-08-07 21:00:00,8.5,7.2,395.0
MG Road,12.9757,77.6011,2026-08-07 22:00:00,6.4,5.8,328.0
MG Road,12.9757,77.6011,2026-08-07 23:00:00,5.0,4.7,268.0
MG Road,12.9757,77.6011,2026-08-08 00:00:00,4.0,3.7,216.0
MG Road,12.9757,77.6011,2026-08-08 01:00:00,3.1,2.9,171.0
MG Road,12.9757,77.6011,2026-08-08 02:00:00,2.8,2.4,142.0
MG Road,12.9757,77.6011,2026-08-08 03:00:00,3.0,2.3,127.0
MG Road,12.9757,77.6011,2026-08-08 04:00:00,3.0,2.2,127.0
MG Road,12.9757,77.6011,2026-08-08 05:00:00,1.9,1.8,154.0
MG Road,12.9757,77.6011,2026-08-08 06:00:00,2.3,1.9,235.0
MG Road,12.9757,77.6011,2026-08-08 07:00:00,3.8,3.2,343.0
MG Road,12.9757,77.6011,2026-08-08 08:00:00,5.5,4.3,402.0
MG Road,12.9757,77.6011,2026-08-08 09:00:00,6.6,4.5,358.0
MG Road,12.9757,77.6011,2026-08-08 10:00:00,8.3,5.0,265.0
MG Road,12.9757,77.6011,2026-08-08 11:00:00,9.4,5.4,210.0
MG Road,12.9757,77.6011,2026-08-08 12:00:00,14.1,6.9,233.0
MG Road,12.9757,77.6011,2026-08-08 13:00:00,10.5,5.5,295.0
MG Road,12.9757,77.6011,2026-08-08 14:00:00,11.3,6.5,362.0
MG Road,12.9757,77.6011,2026-08-08 15:00:00,13.3,7.9,439.0
MG Road,12.9757,77.6011,2026-08-08 16:00:00,15.2,8.9,522.0
MG Road,12.9757,77.6011,2026-08-08 17:00:00,22.1,12.5,562.0
MG Road,12.9757,77.6011,2026-08-08 18:00:00,19.4,12.9,528.0
MG Road,12.9757,77.6011,2026-08-08 19:00:00,17.8,12.9,452.0
MG Road,12.9757,77.6011,2026-08-08 20:00:00,15.3,11.7,381.0
MG Road,12.9757,77.6011,2026-08-08 21:00:00,11.9,9.7,332.0
MG Road,12.9757,77.6011,2026-08-08 22:00:00,9.0,7.7,289.0
MG Road,12.9757,77.6011,2026-08-08 23:00:00,6.9,6.0,248.0
MG Road,12.9757,77.6011,2026-08-09 00:00:00,5.0,4.3,205.0
MG Road,12.9757,77.6011,2026-08-09 01:00:00,3.8,3.3,164.0
MG Road,12.9757,77.6011,2026-08-09 02:00:00,3.2,2.7,138.0
MG Road,12.9757,77.6011,2026-08-09 03:00:00,3.2,2.5,133.0
MG Road,12.9757,77.6011,2026-08-09 04:00:00,3.4,2.4,144.0
MG Road,12.9757,77.6011,2026-08-09 05:00:00,2.8,2.2,161.0
MG Road,12.9757,77.6011,2026-08-09 06:00:00,2.8,2.2,191.0
MG Road,12.9757,77.6011,2026-08-09 07:00:00,3.2,2.4,228.0
MG Road,12.9757,77.6011,2026-08-09 08:00:00,4.3,2.8,247.0
MG Road,12.9757,77.6011,2026-08-09 09:00:00,4.8,3.4,232.0
MG Road,12.9757,77.6011,2026-08-09 10:00:00,7.0,3.8,198.0
MG Road,12.9757,77.6011,2026-08-09 11:00:00,7.1,3.8,172.0
MG Road,12.9757,77.6011,2026-08-09 12:00:00,9.1,4.6,158.0
MG Road,12.9757,77.6011,2026-08-09 13:00:00,10.7,5.2,151.0
MG Road,12.9757,77.6011,2026-08-09 14:00:00,15.7,7.4,162.0
MG Road,12.9757,77.6011,2026-08-09 15:00:00,13.6,6.8,204.0
MG Road,12.9757,77.6011,2026-08-09 16:00:00,12.5,7.2,264.0
MG Road,12.9757,77.6011,2026-08-09 17:00:00,22.1,12.1,311.0
MG Road,12.9757,77.6011,2026-08-09 18:00:00,21.9,14.1,337.0
MG Road,12.9757,77.6011,2026-08-09 19:00:00,20.8,14.2,351.0
MG Road,12.9757,77.6011,2026-08-09 20:00:00,18.4,13.1,348.0
MG Road,12.9757,77.6011,2026-08-09 21:00:00,15.1,11.2,320.0
MG Road,12.9757,77.6011,2026-08-09 22:00:00,12.9,10.1,275.0
MG Road,12.9757,77.6011,2026-08-09 23:00:00,11.0,8.8,233.0
MG Road,12.9757,77.6011,2026-08-10 00:00:00,8.9,7.1,198.0
MG Road,12.9757,77.6011,2026-08-10 01:00:00,7.6,6.0,166.0
MG Road,12.9757,77.6011,2026-08-10 02:00:00,6.7,5.1,144.0
MG Road,12.9757,77.6011,2026-08-10 03:00:00,6.2,4.5,130.0
MG Road,12.9757,77.6011,2026-08-10 04:00:00,5.8,4.0,126.0
MG Road,12.9757,77.6011,2026-08-10 05:00:00,5.6,3.9,144.0
MG Road,12.9757,77.6011,2026-08-10 06:00:00,5.6,4.1,209.0
MG Road,12.9757,77.6011,2026-08-10 07:00:00,5.8,4.1,296.0
MG Road,12.9757,77.6011,2026-08-10 08:00:00,6.6,4.9,347.0
MG Road,12.9757,77.6011,2026-08-10 09:00:00,7.1,4.9,324.0
MG Road,12.9757,77.6011,2026-08-10 10:00:00,9.0,5.4,265.0
MG Road,12.9757,77.6011,2026-08-10 11:00:00,11.3,6.3,222.0
MG Road,12.9757,77.6011,2026-08-10 12:00:00,13.0,7.0,206.0
MG Road,12.9757,77.6011,2026-08-10 13:00:00,14.2,7.5,205.0
MG Road,12.9757,77.6011,2026-08-10 14:00:00,14.6,7.4,238.0
MG Road,12.9757,77.6011,2026-08-10 15:00:00,15.4,7.6,334.0
MG Road,12.9757,77.6011,2026-08-10 16:00:00,14.8,8.4,464.0
MG Road,12.9757,77.6011,2026-08-10 17:00:00,14.3,9.8,558.0
MG Road,12.9757,77.6011,2026-08-10 18:00:00,13.8,10.3,589.0
MG Road,12.9757,77.6011,2026-08-10 19:00:00,16.1,12.9,585.0
MG Road,12.9757,77.6011,2026-08-10 20:00:00,16.4,13.3,558.0
MG Road,12.9757,77.6011,2026-08-10 21:00:00,15.2,12.2,503.0
MG Road,12.9757,77.6011,2026-08-10 22:00:00,14.0,11.2,425.0
MG Road,12.9757,77.6011,2026-08-10 23:00:00,12.5,10.0,351.0
MG Road,12.9757,77.6011,2026-08-11 00:00:00,10.7,8.4,286.0
MG Road,12.9757,77.6011,2026-08-11 01:00:00,9.2,7.2,224.0
MG Road,12.9757,77.6011,2026-08-11 02:00:00,8.0,6.2,182.0
MG Road,12.9757,77.6011,2026-08-11 03:00:00,7.5,5.6,161.0
MG Road,12.9757,77.6011,2026-08-11 04:00:00,7.6,5.4,159.0
MG Road,12.9757,77.6011,2026-08-11 05:00:00,7.4,5.3,182.0
MG Road,12.9757,77.6011,2026-08-11 06:00:00,7.4,5.5,253.0
MG Road,12.9757,77.6011,2026-08-11 07:00:00,8.2,6.3,349.0
MG Road,12.9757,77.6011,2026-08-11 08:00:00,7.5,5.5,403.0
MG Road,12.9757,77.6011,2026-08-11 09:00:00,8.2,5.6,374.0
MG Road,12.9757,77.6011,2026-08-11 10:00:00,9.5,5.9,303.0
MG Road,12.9757,77.6011,2026-08-11 11:00:00,12.0,6.9,251.0
MG Road,12.9757,77.6011,2026-08-11 12:00:00,13.4,7.4,227.0
MG Road,12.9757,77.6011,2026-08-11 13:00:00,14.2,7.8,222.0
MG Road,12.9757,77.6011,2026-08-11 14:00:00,14.7,8.1,263.0
MG Road,12.9757,77.6011,2026-08-11 15:00:00,15.0,8.2,399.0
MG Road,12.9757,77.6011,2026-08-11 16:00:00,13.6,8.5,581.0
MG Road,12.9757,77.6011,2026-08-11 17:00:00,20.8,12.6,690.0
MG Road,12.9757,77.6011,2026-08-11 18:00:00,21.1,14.5,663.0
MG Road,12.9757,77.6011,2026-08-11 19:00:00,21.9,15.7,563.0
MG Road,12.9757,77.6011,2026-08-11 20:00:00,22.6,16.0,465.0
MG Road,12.9757,77.6011,2026-08-11 21:00:00,20.4,14.5,392.0
MG Road,12.9757,77.6011,2026-08-11 22:00:00,17.1,12.5,321.0
MG Road,12.9757,77.6011,2026-08-11 23:00:00,13.6,10.2,261.0
MG Road,12.9757,77.6011,2026-08-12 00:00:00,10.5,8.0,213.0
MG Road,12.9757,77.6011,2026-08-12 01:00:00,8.6,6.4,174.0
MG Road,12.9757,77.6011,2026-08-12 02:00:00,7.9,5.6,150.0
MG Road,12.9757,77.6011,2026-08-12 03:00:00,8.0,5.4,138.0
MG Road,12.9757,77.6011,2026-08-12 04:00:00,8.4,5.4,140.0
MG Road,12.9757,77.6011,2026-08-12 05:00:00,7.4,4.7,162.0
MG Road,12.9757,77.6011,2026-08-12 06:00:00,7.7,4.9,225.0
MG Road,12.9757,77.6011,2026-08-12 07:00:00,8.6,5.2,308.0
MG Road,12.9757,77.6011,2026-08-12 08:00:00,9.6,5.8,357.0
MG Road,12.9757,77.6011,2026-08-12 09:00:00,10.8,6.2,337.0
MG Road,12.9757,77.6011,2026-08-12 10:00:00,11.9,6.5,282.0
MG Road,12.9757,77.6011,2026-08-12 11:00:00,13.6,7.1,241.0
MG Road,12.9757,77.6011,2026-08-12 12:00:00,13.2,7.0,229.0
MG Road,12.9757,77.6011,2026-08-12 13:00:00,11.6,6.4,232.0
MG Road,12.9757,77.6011,2026-08-12 14:00:00,9.5,5.7,255.0
MG Road,12.9757,77.6011,2026-08-12 15:00:00,8.4,5.2,316.0
MG Road,12.9757,77.6011,2026-08-12 16:00:00,8.1,5.1,398.0
MG Road,12.9757,77.6011,2026-08-12 17:00:00,16.8,10.7,457.0
MG Road,12.9757,77.6011,2026-08-12 18:00:00,16.8,12.2,478.0
MG Road,12.9757,77.6011,2026-08-12 19:00:00,17.2,12.8,476.0
MG Road,12.9757,77.6011,2026-08-12 20:00:00,17.5,12.9,456.0
MG Road,12.9757,77.6011,2026-08-12 21:00:00,16.3,12.0,411.0
MG Road,12.9757,77.6011,2026-08-12 22:00:00,15.7,11.5,348.0
MG Road,12.9757,77.6011,2026-08-12 23:00:00,13.9,10.1,288.0
MG Road,12.9757,77.6011,2026-08-13 00:00:00,12.4,8.8,236.0
MG Road,12.9757,77.6011,2026-08-13 01:00:00,11.1,7.7,187.0
MG Road,12.9757,77.6011,2026-08-13 02:00:00,10.1,6.8,154.0
MG Road,12.9757,77.6011,2026-08-13 03:00:00,9.0,6.0,138.0
MG Road,12.9757,77.6011,2026-08-13 04:00:00,7.7,5.2,138.0
MG Road,12.9757,77.6011,2026-08-13 05:00:00,5.0,3.8,162.0
MG Road,12.9757,77.6011,2026-08-13 06:00:00,4.5,3.6,234.0
MG Road,12.9757,77.6011,2026-08-13 07:00:00,4.3,3.5,329.0
MG Road,12.9757,77.6011,2026-08-13 08:00:00,4.2,3.5,382.0
MG Road,12.9757,77.6011,2026-08-13 09:00:00,4.7,3.6,351.0
MG Road,12.9757,77.6011,2026-08-13 10:00:00,4.7,3.6,277.0
MG Road,12.9757,77.6011,2026-08-13 11:00:00,5.2,3.8,222.0
MG Road,12.9757,77.6011,2026-08-13 12:00:00,5.2,3.7,202.0
MG Road,12.9757,77.6011,2026-08-13 13:00:00,6.1,4.0,200.0
MG Road,12.9757,77.6011,2026-08-13 14:00:00,13.8,7.6,228.0
MG Road,12.9757,77.6011,2026-08-13 15:00:00,11.2,6.6,307.0
MG Road,12.9757,77.6011,2026-08-13 16:00:00,13.0,8.1,416.0
MG Road,12.9757,77.6011,2026-08-13 17:00:00,16.9,10.9,500.0
MG Road,12.9757,77.6011,2026-08-13 18:00:00,17.5,13.2,545.0
MG Road,12.9757,77.6011,2026-08-13 19:00:00,17.0,13.1,565.0
MG Road,12.9757,77.6011,2026-08-13 20:00:00,16.7,13.0,551.0
MG Road,12.9757,77.6011,2026-08-13 21:00:00,16.2,12.5,483.0
MG Road,12.9757,77.6011,2026-08-13 22:00:00,16.0,12.1,381.0
MG Road,12.9757,77.6011,2026-08-13 23:00:00,15.5,11.2,292.0
MG Road,12.9757,77.6011,2026-08-14 00:00:00,14.3,9.7,230.0
MG Road,12.9757,77.6011,2026-08-14 01:00:00,12.9,8.5,182.0
MG Road,12.9757,77.6011,2026-08-14 02:00:00,11.1,7.3,151.0
MG Road,12.9757,77.6011,2026-08-14 03:00:00,9.5,6.4,139.0
MG Road,12.9757,77.6011,2026-08-14 04:00:00,8.1,5.6,144.0
MG Road,12.9757,77.6011,2026-08-14 05:00:00,6.0,4.4,171.0
MG Road,12.9757,77.6011,2026-08-14 06:00:00,5.9,4.3,240.0
MG Road,12.9757,77.6011,2026-08-14 07:00:00,5.9,4.3,330.0
MG Road,12.9757,77.6011,2026-08-14 08:00:00,6.7,4.8,379.0
MG Road,12.9757,77.6011,2026-08-14 09:00:00,6.2,4.6,347.0
MG Road,12.9757,77.6011,2026-08-14 10:00:00,6.2,4.3,274.0
MG Road,12.9757,77.6011,2026-08-14 11:00:00,5.6,3.8,220.0
MG Road,12.9757,77.6011,2026-08-14 12:00:00,5.7,3.9,200.0
MG Road,12.9757,77.6011,2026-08-14 13:00:00,5.4,3.7,198.0
MG Road,12.9757,77.6011,2026-08-14 14:00:00,7.7,4.6,225.0
MG Road,12.9757,77.6011,2026-08-14 15:00:00,9.1,5.1,309.0
MG Road,12.9757,77.6011,2026-08-14 16:00:00,9.7,5.9,422.0
MG Road,12.9757,77.6011,2026-08-14 17:00:00,10.9,7.8,494.0
MG Road,12.9757,77.6011,2026-08-14 18:00:00,12.7,10.1,490.0
MG Road,12.9757,77.6011,2026-08-14 19:00:00,13.3,10.8,446.0
MG Road,12.9757,77.6011,2026-08-14 20:00:00,12.0,9.6,396.0
MG Road,12.9757,77.6011,2026-08-14 21:00:00,11.7,9.4,349.0
MG Road,12.9757,77.6011,2026-08-14 22:00:00,11.4,9.3,297.0
MG Road,12.9757,77.6011,2026-08-14 23:00:00,10.2,8.3,250.0
MG Road,12.9757,77.6011,2026-08-15 00:00:00,8.3,6.6,209.0
MG Road,12.9757,77.6011,2026-08-15 01:00:00,7.0,5.1,173.0
MG Road,12.9757,77.6011,2026-08-15 02:00:00,6.3,4.3,148.0
MG Road,12.9757,77.6011,2026-08-15 03:00:00,6.1,3.9,135.0
MG Road,12.9757,77.6011,2026-08-15 04:00:00,6.5,3.9,134.0
MG Road,12.9757,77.6011,2026-08-15 05:00:00,7.7,4.5,151.0
MG Road,12.9757,77.6011,2026-08-15 06:00:00,8.3,4.9,204.0
MG Road,12.9757,77.6011,2026-08-15 07:00:00,9.7,5.8,275.0
MG Road,12.9757,77.6011,2026-08-15 08:00:00,10.1,5.7,317.0
MG Road,12.9757,77.6011,2026-08-15 09:00:00,11.0,6.3,300.0
MG Road,12.9757,77.6011,2026-08-15 10:00:00,13.7,7.1,253.0
MG Road,12.9757,77.6011,2026-08-15 11:00:00,16.6,8.1,217.0
MG Road,12.9757,77.6011,2026-08-15 12:00:00,19.7,9.3,203.0
MG Road,12.9757,77.6011,2026-08-15 13:00:00,14.5,7.4,199.0
MG Road,12.9757,77.6011,2026-08-15 14:00:00,11.5,6.3,208.0
MG Road,12.9757,77.6011,2026-08-15 15:00:00,10.2,5.7,238.0
MG Road,12.9757,77.6011,2026-08-15 16:00:00,10.0,5.7,281.0
MG Road,12.9757,77.6011,2026-08-15 17:00:00,12.5,7.2,317.0
MG Road,12.9757,77.6011,2026-08-15 18:00:00,14.6,9.8,342.0
MG Road,12.9757,77.6011,2026-08-15 19:00:00,15.8,11.3,360.0
MG Road,12.9757,77.6011,2026-08-15 20:00:00,15.1,11.0,362.0
MG Road,12.9757,77.6011,2026-08-15 21:00:00,13.8,10.2,340.0
MG Road,12.9757,77.6011,2026-08-15 22:00:00,13.1,9.7,303.0
MG Road,12.9757,77.6011,2026-08-15 23:00:00,11.5,8.5,264.0
MG Road,12.9757,77.6011,2026-08-16 00:00:00,9.7,7.1,224.0
