location,latitude,longitude,time,temperature,humidity,precipitation,wind_speed,pm2_5,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,carbon_monoxide
Connaught Place,28.6315,77.2167,2026-07-26 11:00:00,32.4,65,0.0,3.3,36.7,46.4,9.2,189.0,32.1,382.0
Connaught Place,28.6315,77.2167,2026-07-26 12:00:00,33.3,61,0.2,2.9,36.8,49.0,7.3,207.0,31.3,363.0
Connaught Place,28.6315,77.2167,2026-07-26 13:00:00,33.9,60,0.3,3.7,39.0,51.2,6.1,219.0,29.5,352.0
Connaught Place,28.6315,77.2167,2026-07-26 14:00:00,34.0,60,0.2,3.7,39.3,51.3,6.1,224.0,28.4,354.0
Connaught Place,28.6315,77.2167,2026-07-26 15:00:00,34.1,59,0.2,3.8,40.4,51.8,5.7,226.0,28.3,335.0
Connaught Place,28.6315,77.2167,2026-07-26 16:00:00,33.9,59,0.1,3.6,40.2,54.1,6.5,221.0,28.8,329.0
Connaught Place,28.6315,77.2167,2026-07-26 17:00:00,33.2,66,0.1,4.2,44.2,56.9,12.4,184.0,25.0,445.0
Connaught Place,28.6315,77.2167,2026-07-26 18:00:00,32.5,71,0.0,4.1,51.0,61.0,33.2,148.0,30.9,831.0
Connaught Place,28.6315,77.2167,2026-07-26 19:00:00,31.7,78,0.0,2.8,70.1,78.7,61.6,98.0,38.9,1340.0
Connaught Place,28.6315,77.2167,2026-07-26 20:00:00,31.7,78,0.0,0.4,86.1,94.5,81.2,59.0,44.5,1633.0
Connaught Place,28.6315,77.2167,2026-07-26 21:00:00,31.5,81,0.0,0.2,91.3,99.0,83.0,43.0,45.3,1507.0
Connaught Place,28.6315,77.2167,2026-07-26 22:00:00,31.3,81,0.0,1.2,89.4,96.2,76.1,38.0,43.7,1165.0
Connaught Place,28.6315,77.2167,2026-07-26 23:00:00,31.1,84,0.0,1.2,85.2,91.5,70.5,33.0,42.2,885.0
Connaught Place,28.6315,77.2167,2026-07-27 00:00:00,30.6,85,0.0,1.9,86.4,92.9,70.7,25.0,41.7,764.0
Connaught Place,28.6315,77.2167,2026-07-27 01:00:00,30.3,86,0.0,0.8,89.6,95.9,72.4,17.0,41.4,703.0
Connaught Place,28.6315,77.2167,2026-07-27 02:00:00,30.0,88,0.0,2.1,91.0,97.8,72.6,12.0,40.5,690.0
Connaught Place,28.6315,77.2167,2026-07-27 03:00:00,29.8,87,0.0,1.7,92.2,98.7,70.5,8.0,38.3,743.0
Connaught Place,28.6315,77.2167,2026-07-27 04:00:00,29.6,86,0.0,2.0,90.8,96.9,67.1,5.0,35.7,843.0
Connaught Place,28.6315,77.2167,2026-07-27 05:00:00,29.7,87,0.0,1.3,82.7,86.6,58.3,22.0,33.4,914.0
Connaught Place,28.6315,77.2167,2026-07-27 06:00:00,29.7,86,0.0,1.5,84.1,87.8,54.3,38.0,38.7,933.0
Connaught Place,28.6315,77.2167,2026-07-27 07:00:00,30.5,82,0.0,0.9,79.2,84.8,48.4,62.0,45.8,923.0
Connaught Place,28.6315,77.2167,2026-07-27 08:00:00,31.6,75,0.0,1.5,65.2,73.6,41.4,93.0,49.8,875.0
Connaught Place,28.6315,77.2167,2026-07-27 09:00:00,32.8,67,0.0,2.1,55.9,72.2,32.1,136.0,47.9,760.0
Connaught Place,28.6315,77.2167,2026-07-27 10:00:00,33.6,62,0.2,1.9,50.3,66.4,21.7,187.0,42.9,606.0
Connaught Place,28.6315,77.2167,2026-07-27 11:00:00,34.7,51,0.1,1.7,46.3,59.8,13.9,228.0,38.6,493.0
Connaught Place,28.6315,77.2167,2026-07-27 12:00:00,35.6,49,0.0,3.5,47.5,60.3,10.6,256.0,36.3,448.0
Connaught Place,28.6315,77.2167,2026-07-27 13:00:00,35.6,52,0.0,4.8,48.8,61.2,9.9,275.0,34.6,443.0
Connaught Place,28.6315,77.2167,2026-07-27 14:00:00,35.3,53,0.0,6.2,50.6,62.6,10.4,283.0,33.2,475.0
Connaught Place,28.6315,77.2167,2026-07-27 15:00:00,33.9,57,0.8,4.8,49.8,63.8,11.0,280.0,31.9,541.0
Connaught Place,28.6315,77.2167,2026-07-27 16:00:00,34.1,56,0.1,2.4,47.7,63.3,12.7,267.0,31.0,644.0
Connaught Place,28.6315,77.2167,2026-07-27 17:00:00,32.9,65,0.0,2.2,50.2,81.3,23.7,185.0,28.1,792.0
Connaught Place,28.6315,77.2167,2026-07-27 18:00:00,32.3,72,0.0,0.7,58.7,87.3,33.3,156.0,31.3,1067.0
Connaught Place,28.6315,77.2167,2026-07-27 19:00:00,32.1,72,0.0,2.4,66.6,96.2,46.2,117.0,35.6,1388.0
Connaught Place,28.6315,77.2167,2026-07-27 20:00:00,31.6,73,0.0,5.3,68.7,87.5,53.7,86.0,37.9,1519.0
Connaught Place,28.6315,77.2167,2026-07-27 21:00:00,30.4,80,0.0,8.8,66.6,96.4,50.8,74.0,36.5,1289.0
Connaught Place,28.6315,77.2167,2026-07-27 22:00:00,29.6,82,0.0,11.2,64.5,120.1,42.5,72.0,33.0,869.0
Connaught Place,28.6315,77.2167,2026-07-27 23:00:00,30.2,85,0.1,9.3,61.2,135.0,35.3,70.0,29.5,543.0
Connaught Place,28.6315,77.2167,2026-07-28 00:00:00,29.0,86,0.5,13.3,56.5,116.9,31.2,68.0,26.3,432.0
Connaught Place,28.6315,77.2167,2026-07-28 01:00:00,27.8,90,0.2,7.8,51.6,90.1,28.1,66.0,23.1,414.0
Connaught Place,28.6315,77.2167,2026-07-28 02:00:00,27.4,93,0.4,9.6,49.8,75.7,26.1,64.0,20.6,404.0
Connaught Place,28.6315,77.2167,2026-07-28 03:00:00,26.6,95,0.2,7.9,49.4,68.0,25.4,58.0,19.1,366.0
Connaught Place,28.6315,77.2167,2026-07-28 04:00:00,26.3,96,0.2,8.7,48.4,62.2,25.7,50.0,18.2,336.0
Connaught Place,28.6315,77.2167,2026-07-28 05:00:00,28.7,91,0.1,8.3,55.8,113.6,32.3,39.0,22.6,342.0
Connaught Place,28.6315,77.2167,2026-07-28 06:00:00,28.6,92,0.0,7.8,54.0,101.7,32.2,43.0,24.3,420.0
Connaught Place,28.6315,77.2167,2026-07-28 07:00:00,29.0,91,0.2,8.3,48.4,83.4,31.8,51.0,26.7,534.0
Connaught Place,28.6315,77.2167,2026-07-28 08:00:00,28.9,85,0.6,12.1,44.6,78.2,30.1,68.0,28.6,606.0
Connaught Place,28.6315,77.2167,2026-07-28 09:00:00,28.6,86,0.5,5.9,47.5,100.4,25.9,101.0,29.4,594.0
Connaught Place,28.6315,77.2167,2026-07-28 10:00:00,27.3,93,3.1,11.6,48.9,108.7,20.4,144.0,29.6,540.0
Connaught Place,28.6315,77.2167,2026-07-28 11:00:00,27.3,94,1.2,9.2,44.1,90.3,15.8,182.0,29.9,495.0
Connaught Place,28.6315,77.2167,2026-07-28 12:00:00,27.1,95,4.9,9.8,42.0,76.6,12.5,213.0,30.6,472.0
Connaught Place,28.6315,77.2167,2026-07-28 13:00:00,27.1,94,2.4,7.5,43.3,70.3,10.1,239.0,31.4,458.0
Connaught Place,28.6315,77.2167,2026-07-28 14:00:00,27.2,94,1.9,4.3,43.4,64.5,10.1,250.0,31.7,465.0
Connaught Place,28.6315,77.2167,2026-07-28 15:00:00,27.7,88,0.5,5.1,43.5,61.0,12.7,241.0,30.5,468.0
Connaught Place,28.6315,77.2167,2026-07-28 16:00:00,27.6,87,0.3,3.8,44.0,59.0,17.6,218.0,28.7,492.0
Connaught Place,28.6315,77.2167,2026-07-28 17:00:00,30.8,73,0.0,2.4,34.7,47.7,49.5,86.0,34.5,618.0
Connaught Place,28.6315,77.2167,2026-07-28 18:00:00,30.2,77,0.0,2.4,32.4,42.3,57.7,70.0,36.7,969.0
Connaught Place,28.6315,77.2167,2026-07-28 19:00:00,29.5,83,0.0,2.3,39.8,46.7,69.0,47.0,39.9,1422.0
Connaught Place,28.6315,77.2167,2026-07-28 20:00:00,29.0,84,0.0,3.4,47.6,54.5,77.7,29.0,43.0,1692.0
Connaught Place,28.6315,77.2167,2026-07-28 21:00:00,28.7,86,0.0,4.9,52.7,59.5,81.5,19.0,46.4,1616.0
Connaught Place,28.6315,77.2167,2026-07-28 22:00:00,28.2,87,0.1,6.0,51.3,56.8,82.8,13.0,49.7,1358.0
Connaught Place,28.6315,77.2167,2026-07-28 23:00:00,27.9,89,0.5,1.9,47.4,51.5,82.9,9.0,51.0,1120.0
Connaught Place,28.6315,77.2167,2026-07-29 00:00:00,27.7,91,0.1,1.8,43.8,47.1,82.6,6.0,48.6,974.0
Connaught Place,28.6315,77.2167,2026-07-29 01:00:00,27.4,94,0.6,3.1,42.1,45.4,81.2,5.0,44.2,849.0
Connaught Place,28.6315,77.2167,2026-07-29 02:00:00,26.9,97,0.7,5.9,44.8,47.8,78.1,6.0,40.9,738.0
Connaught Place,28.6315,77.2167,2026-07-29 03:00:00,26.6,97,0.3,4.4,47.8,51.2,72.3,10.0,39.7,626.0
Connaught Place,28.6315,77.2167,2026-07-29 04:00:00,26.7,97,0.0,1.9,46.6,49.8,64.8,16.0,39.6,527.0
Connaught Place,28.6315,77.2167,2026-07-29 05:00:00,26.8,97,0.0,1.3,47.8,51.3,57.6,24.0,43.8,477.0
Connaught Place,28.6315,77.2167,2026-07-29 06:00:00,26.5,97,2.5,1.8,51.1,53.7,52.5,33.0,42.1,510.0
Connaught Place,28.6315,77.2167,2026-07-29 07:00:00,26.5,97,2.3,4.0,43.9,47.3,45.4,46.0,39.9,592.0
Connaught Place,28.6315,77.2167,2026-07-29 08:00:00,26.8,96,1.8,3.0,38.2,42.3,39.6,62.0,39.5,651.0
Connaught Place,28.6315,77.2167,2026-07-29 09:00:00,28.1,87,1.0,2.0,35.5,39.8,36.7,80.0,42.5,652.0
Connaught Place,28.6315,77.2167,2026-07-29 10:00:00,29.1,82,0.2,3.1,32.0,36.8,35.0,101.0,47.2,629.0
Connaught Place,28.6315,77.2167,2026-07-29 11:00:00,31.0,74,0.1,2.0,31.5,36.6,33.3,122.0,51.0,618.0
Connaught Place,28.6315,77.2167,2026-07-29 12:00:00,31.9,71,0.1,0.2,34.0,39.3,30.3,145.0,52.6,626.0
Connaught Place,28.6315,77.2167,2026-07-29 13:00:00,32.1,69,0.1,0.9,36.8,43.1,27.3,168.0,53.2,645.0
Connaught Place,28.6315,77.2167,2026-07-29 14:00:00,32.6,68,0.0,2.7,39.8,46.4,26.3,184.0,54.2,682.0
Connaught Place,28.6315,77.2167,2026-07-29 15:00:00,32.9,65,0.1,1.5,43.5,52.4,26.5,194.0,55.9,702.0
Connaught Place,28.6315,77.2167,2026-07-29 16:00:00,32.3,66,0.1,1.9,45.9,53.6,28.8,198.0,58.0,739.0
Connaught Place,28.6315,77.2167,2026-07-29 17:00:00,33.3,62,0.0,3.8,59.6,70.3,20.4,226.0,43.4,903.0
Connaught Place,28.6315,77.2167,2026-07-29 18:00:00,32.5,69,0.0,3.5,68.0,75.9,32.9,195.0,46.3,1328.0
Connaught Place,28.6315,77.2167,2026-07-29 19:00:00,31.4,77,0.0,3.4,80.1,85.2,49.9,151.0,50.1,1880.0
Connaught Place,28.6315,77.2167,2026-07-29 20:00:00,30.8,80,0.0,4.3,75.4,79.6,61.6,114.0,51.9,2271.0
Connaught Place,28.6315,77.2167,2026-07-29 21:00:00,30.2,83,0.0,4.6,80.3,83.1,63.2,91.0,50.1,2384.0
Connaught Place,28.6315,77.2167,2026-07-29 22:00:00,29.7,85,0.0,3.6,81.5,83.8,59.5,74.0,46.2,2337.0
Connaught Place,28.6315,77.2167,2026-07-29 23:00:00,30.1,84,0.0,6.8,80.8,82.7,54.6,62.0,42.0,2192.0
Connaught Place,28.6315,77.2167,2026-07-30 00:00:00,29.4,87,0.0,8.5,77.8,79.4,49.2,54.0,37.6,1918.0
Connaught Place,28.6315,77.2167,2026-07-30 01:00:00,26.9,92,0.9,9.6,74.7,75.9,42.6,50.0,32.8,1547.0
Connaught Place,28.6315,77.2167,2026-07-30 02:00:00,25.6,99,2.5,6.0,71.7,72.9,37.6,47.0,29.1,1241.0
Connaught Place,28.6315,77.2167,2026-07-30 03:00:00,26.1,98,0.3,1.0,69.2,70.1,35.4,41.0,26.7,1064.0
Connaught Place,28.6315,77.2167,2026-07-30 04:00:00,26.3,98,0.1,2.7,67.5,68.2,34.7,36.0,25.3,952.0
Connaught Place,28.6315,77.2167,2026-07-30 05:00:00,28.5,92,0.0,2.8,70.5,70.8,38.8,44.0,25.6,871.0
Connaught Place,28.6315,77.2167,2026-07-30 06:00:00,28.5,93,1.3,2.4,73.3,73.8,37.8,56.0,29.4,829.0
Connaught Place,28.6315,77.2167,2026-07-30 07:00:00,28.8,87,1.0,9.9,68.2,68.7,36.3,75.0,34.6,818.0
Connaught Place,28.6315,77.2167,2026-07-30 08:00:00,29.5,85,0.9,7.2,52.4,52.9,33.0,100.0,38.1,776.0
Connaught Place,28.6315,77.2167,2026-07-30 09:00:00,30.8,76,0.2,6.4,47.0,47.5,26.6,138.0,38.3,656.0
Connaught Place,28.6315,77.2167,2026-07-30 10:00:00,32.0,70,0.0,7.2,43.2,45.1,18.5,183.0,36.8,504.0
Connaught Place,28.6315,77.2167,2026-07-30 11:00:00,32.8,63,0.0,4.8,41.8,42.8,12.3,219.0,35.2,401.0
Connaught Place,28.6315,77.2167,2026-07-30 12:00:00,33.2,61,0.1,6.7,41.1,43.9,9.3,240.0,33.7,381.0
Connaught Place,28.6315,77.2167,2026-07-30 13:00:00,32.5,64,0.7,7.6,41.9,52.2,8.2,252.0,32.1,410.0
Connaught Place,28.6315,77.2167,2026-07-30 14:00:00,33.1,63,0.3,3.9,42.1,55.9,8.6,254.0,30.8,461.0
Connaught Place,28.6315,77.2167,2026-07-30 15:00:00,33.5,60,0.1,4.3,41.2,55.2,10.6,244.0,30.1,546.0
Connaught Place,28.6315,77.2167,2026-07-30 16:00:00,33.4,60,0.1,6.0,40.6,53.1,14.2,224.0,29.7,655.0
Connaught Place,28.6315,77.2167,2026-07-30 17:00:00,32.3,69,0.0,11.6,40.9,42.7,20.0,164.0,23.4,727.0
Connaught Place,28.6315,77.2167,2026-07-30 18:00:00,29.3,81,0.0,13.0,43.8,45.2,28.6,135.0,24.7,728.0
Connaught Place,28.6315,77.2167,2026-07-30 19:00:00,28.8,85,0.0,6.9,46.4,47.5,40.3,96.0,26.5,693.0
Connaught Place,28.6315,77.2167,2026-07-30 20:00:00,28.7,88,0.0,6.8,46.1,46.7,47.9,66.0,27.3,669.0
Connaught Place,28.6315,77.2167,2026-07-30 21:00:00,28.5,89,0.0,7.5,45.5,45.9,47.7,54.0,26.3,684.0
Connaught Place,28.6315,77.2167,2026-07-30 22:00:00,28.4,90,0.0,7.9,45.8,46.3,43.3,52.0,24.2,709.0
Connaught Place,28.6315,77.2167,2026-07-30 23:00:00,29.1,88,0.0,10.9,45.4,46.6,38.4,52.0,22.2,707.0
Connaught Place,28.6315,77.2167,2026-07-31 00:00:00,28.8,89,0.0,10.2,43.3,45.2,33.6,53.0,20.4,652.0
Connaught Place,28.6315,77.2167,2026-07-31 01:00:00,28.7,89,0.0,9.9,39.3,41.2,28.3,57.0,18.6,570.0
Connaught Place,28.6315,77.2167,2026-07-31 02:00:00,28.5,88,0.0,9.6,33.8,34.7,24.1,60.0,17.5,493.0
Connaught Place,28.6315,77.2167,2026-07-31 03:00:00,28.3,87,0.0,9.4,29.0,29.5,21.7,60.0,17.5,425.0
Connaught Place,28.6315,77.2167,2026-07-31 04:00:00,28.1,86,0.0,10.3,38.3,136.9,20.5,58.0,18.3,363.0
Connaught Place,28.6315,77.2167,2026-07-31 05:00:00,28.3,82,0.0,11.5,37.7,146.2,19.9,59.0,18.9,334.0
Connaught Place,28.6315,77.2167,2026-07-31 06:00:00,28.1,84,0.0,10.0,32.6,89.4,19.5,63.0,19.6,368.0
Connaught Place,28.6315,77.2167,2026-07-31 07:00:00,28.7,81,0.0,9.9,27.4,47.5,18.8,69.0,20.6,434.0
Connaught Place,28.6315,77.2167,2026-07-31 08:00:00,29.1,78,0.1,13.1,21.6,25.4,17.3,81.0,20.9,472.0
Connaught Place,28.6315,77.2167,2026-07-31 09:00:00,29.6,76,0.2,13.2,20.5,21.8,14.3,103.0,20.1,446.0
Connaught Place,28.6315,77.2167,2026-07-31 10:00:00,30.1,73,0.2,13.4,21.3,22.1,10.6,131.0,18.7,392.0
Connaught Place,28.6315,77.2167,2026-07-31 11:00:00,30.6,72,0.4,11.3,22.8,23.3,7.9,150.0,17.4,353.0
Connaught Place,28.6315,77.2167,2026-07-31 12:00:00,31.4,67,0.1,13.2,22.2,22.6,6.7,154.0,16.1,342.0
Connaught Place,28.6315,77.2167,2026-07-31 13:00:00,31.9,65,0.1,12.3,20.8,28.2,6.6,149.0,14.8,347.0
Connaught Place,28.6315,77.2167,2026-07-31 14:00:00,32.6,64,0.2,11.0,21.7,30.4,7.3,144.0,14.4,372.0
Connaught Place,28.6315,77.2167,2026-07-31 15:00:00,32.7,63,0.3,11.6,20.7,23.7,8.9,142.0,15.5,431.0
Connaught Place,28.6315,77.2167,2026-07-31 16:00:00,31.8,68,0.5,10.1,20.2,21.4,11.3,139.0,17.5,511.0
Connaught Place,28.6315,77.2167,2026-07-31 17:00:00,31.6,70,1.1,7.2,31.5,32.0,19.2,125.0,19.1,571.0
Connaught Place,28.6315,77.2167,2026-07-31 18:00:00,31.2,72,0.0,7.3,35.2,35.5,24.9,107.0,20.5,599.0
Connaught Place,28.6315,77.2167,2026-07-31 19:00:00,30.4,77,0.0,7.7,36.7,37.0,32.5,83.0,22.4,609.0
Connaught Place,28.6315,77.2167,2026-07-31 20:00:00,30.0,80,0.0,8.3,36.3,36.8,37.1,65.0,23.4,600.0
Connaught Place,28.6315,77.2167,2026-07-31 21:00:00,29.6,81,0.3,10.9,34.9,35.6,36.0,58.0,22.9,566.0
Connaught Place,28.6315,77.2167,2026-07-31 22:00:00,29.2,84,0.0,10.6,33.4,34.3,31.8,58.0,21.6,514.0
Connaught Place,28.6315,77.2167,2026-07-31 23:00:00,28.5,85,0.0,9.4,31.2,32.1,27.7,58.0,20.3,461.0
Connaught Place,28.6315,77.2167,2026-08-01 00:00:00,28.5,86,0.0,9.8,28.6,29.5,24.4,59.0,19.2,410.0
Connaught Place,28.6315,77.2167,2026-08-01 01:00:00,27.3,93,1.3,8.6,41.2,157.9,21.2,61.0,18.2,358.0
Connaught Place,28.6315,77.2167,2026-08-01 02:00:00,27.5,90,0.0,10.6,49.4,225.8,18.9,62.0,17.7,321.0
Connaught Place,28.6315,77.2167,2026-08-01 03:00:00,27.4,89,0.0,10.2,52.9,252.4,18.2,59.0,17.9,299.0
Connaught Place,28.6315,77.2167,2026-08-01 04:00:00,27.4,89,0.0,9.4,52.4,243.1,18.4,56.0,18.6,292.0
Connaught Place,28.6315,77.2167,2026-08-01 05:00:00,27.1,92,0.1,9.9,25.5,26.5,18.9,55.0,19.4,308.0
Connaught Place,28.6315,77.2167,2026-08-01 06:00:00,27.3,91,0.0,11.0,26.8,27.8,18.5,62.0,19.7,372.0
Connaught Place,28.6315,77.2167,2026-08-01 07:00:00,27.4,87,0.1,11.7,27.5,28.6,17.8,73.0,20.0,460.0
Connaught Place,28.6315,77.2167,2026-08-01 08:00:00,28.2,83,0.0,12.8,26.4,27.4,16.4,88.0,20.4,511.0
Connaught Place,28.6315,77.2167,2026-08-01 09:00:00,29.7,76,0.0,11.1,25.3,26.0,13.7,112.0,20.8,487.0
Connaught Place,28.6315,77.2167,2026-08-01 10:00:00,31.0,69,0.1,11.4,34.8,117.8,10.2,140.0,21.1,424.0
Connaught Place,28.6315,77.2167,2026-08-01 11:00:00,32.1,65,0.2,10.8,27.6,44.8,7.8,162.0,21.4,375.0
Connaught Place,28.6315,77.2167,2026-08-01 12:00:00,32.7,65,0.1,10.8,30.2,61.0,7.0,172.0,21.4,348.0
Connaught Place,28.6315,77.2167,2026-08-01 13:00:00,33.2,63,0.2,11.8,30.5,38.1,7.2,175.0,21.4,334.0
Connaught Place,28.6315,77.2167,2026-08-01 14:00:00,31.6,68,0.7,10.5,30.0,33.6,8.1,173.0,21.4,353.0
Connaught Place,28.6315,77.2167,2026-08-01 15:00:00,31.2,74,0.4,8.6,29.5,31.3,9.5,168.0,21.6,424.0
Connaught Place,28.6315,77.2167,2026-08-01 16:00:00,31.6,72,0.1,8.3,28.8,29.8,11.6,157.0,22.0,529.0
Connaught Place,28.6315,77.2167,2026-08-01 17:00:00,30.8,77,0.5,9.9,36.6,55.9,14.6,159.0,21.9,631.0
Connaught Place,28.6315,77.2167,2026-08-01 18:00:00,30.7,77,0.0,6.7,41.2,53.3,20.8,137.0,22.7,738.0
Connaught Place,28.6315,77.2167,2026-08-01 19:00:00,30.2,81,0.0,5.9,44.9,51.5,29.2,107.0,23.8,843.0
Connaught Place,28.6315,77.2167,2026-08-01 20:00:00,29.9,83,0.0,6.3,44.9,48.1,34.8,84.0,24.2,886.0
Connaught Place,28.6315,77.2167,2026-08-01 21:00:00,29.6,85,0.0,8.1,43.2,44.4,35.2,75.0,23.5,825.0
Connaught Place,28.6315,77.2167,2026-08-01 22:00:00,29.4,86,0.0,9.5,40.7,41.2,32.8,74.0,22.2,703.0
Connaught Place,28.6315,77.2167,2026-08-01 23:00:00,27.2,89,0.0,11.4,40.3,40.4,29.7,75.0,20.9,590.0
Connaught Place,28.6315,77.2167,2026-08-02 00:00:00,27.1,88,0.2,11.0,37.4,37.6,25.8,78.0,19.7,505.0
Connaught Place,28.6315,77.2167,2026-08-02 01:00:00,27.1,90,0.3,8.0,35.0,35.5,21.1,83.0,18.6,429.0
Connaught Place,28.6315,77.2167,2026-08-02 02:00:00,27.1,92,0.2,6.6,34.6,35.4,17.8,86.0,17.9,374.0
Connaught Place,28.6315,77.2167,2026-08-02 03:00:00,27.0,93,0.0,6.0,35.3,36.6,17.0,82.0,17.8,344.0
Connaught Place,28.6315,77.2167,2026-08-02 04:00:00,27.0,93,0.0,6.6,35.9,37.5,17.6,76.0,18.3,336.0
Connaught Place,28.6315,77.2167,2026-08-02 05:00:00,27.4,96,0.0,7.9,44.2,45.3,22.8,62.0,22.8,354.0
Connaught Place,28.6315,77.2167,2026-08-02 06:00:00,26.9,95,0.1,11.8,45.2,46.4,22.0,71.0,25.0,424.0
Connaught Place,28.6315,77.2167,2026-08-02 07:00:00,27.3,93,0.2,7.5,43.0,44.9,20.7,85.0,27.9,519.0
Connaught Place,28.6315,77.2167,2026-08-02 08:00:00,28.9,84,0.1,8.3,39.3,69.8,18.5,105.0,29.7,565.0
Connaught Place,28.6315,77.2167,2026-08-02 09:00:00,30.6,76,0.0,8.3,39.9,79.6,14.7,135.0,29.5,513.0
Connaught Place,28.6315,77.2167,2026-08-02 10:00:00,32.2,67,0.1,8.3,38.1,61.9,9.9,171.0,28.3,412.0
Connaught Place,28.6315,77.2167,2026-08-02 11:00:00,33.8,57,0.1,8.6,37.7,53.8,6.5,197.0,26.7,333.0
Connaught Place,28.6315,77.2167,2026-08-02 12:00:00,34.1,56,0.3,7.5,36.3,47.4,5.0,205.0,24.7,304.0
Connaught Place,28.6315,77.2167,2026-08-02 13:00:00,33.3,60,0.7,10.1,34.5,42.0,4.9,203.0,22.3,298.0
Connaught Place,28.6315,77.2167,2026-08-02 14:00:00,33.2,61,1.0,9.1,35.3,40.6,5.8,197.0,20.9,305.0
Connaught Place,28.6315,77.2167,2026-08-02 15:00:00,33.3,63,0.1,7.0,36.9,40.5,7.7,189.0,21.0,311.0
Connaught Place,28.6315,77.2167,2026-08-02 16:00:00,33.2,63,0.2,7.9,35.6,38.2,10.7,177.0,22.0,331.0
Connaught Place,28.6315,77.2167,2026-08-02 17:00:00,28.9,83,0.2,7.1,29.8,30.6,16.0,139.0,21.2,393.0
Connaught Place,28.6315,77.2167,2026-08-02 18:00:00,28.4,86,0.2,9.4,33.8,34.7,21.0,120.0,21.9,545.0
Connaught Place,28.6315,77.2167,2026-08-02 19:00:00,27.3,94,2.2,4.3,37.7,38.4,27.9,94.0,22.9,740.0
Connaught Place,28.6315,77.2167,2026-08-02 20:00:00,27.6,96,0.5,5.2,36.8,37.4,32.4,73.0,23.3,867.0
Connaught Place,28.6315,77.2167,2026-08-02 21:00:00,27.9,96,0.1,4.9,37.0,37.7,32.4,64.0,22.7,874.0
Connaught Place,28.6315,77.2167,2026-08-02 22:00:00,27.9,96,0.0,6.5,38.4,39.3,30.0,61.0,21.6,813.0
Connaught Place,28.6315,77.2167,2026-08-02 23:00:00,29.0,93,0.0,5.5,37.4,38.5,27.4,60.0,20.5,734.0
Connaught Place,28.6315,77.2167,2026-08-03 00:00:00,28.7,95,0.0,7.0,35.6,37.3,25.0,61.0,19.6,637.0
Connaught Place,28.6315,77.2167,2026-08-03 01:00:00,28.5,95,0.0,6.8,34.5,36.6,22.4,64.0,18.7,520.0
Connaught Place,28.6315,77.2167,2026-08-03 02:00:00,28.1,93,0.0,8.2,32.6,35.0,20.6,66.0,18.1,430.0
Connaught Place,28.6315,77.2167,2026-08-03 03:00:00,27.7,92,0.0,7.5,28.8,31.5,20.0,64.0,17.7,377.0
Connaught Place,28.6315,77.2167,2026-08-03 04:00:00,27.5,94,0.0,7.3,27.0,29.7,20.2,60.0,17.6,350.0
Connaught Place,28.6315,77.2167,2026-08-03 05:00:00,27.1,95,0.0,7.8,25.8,27.9,21.2,52.0,18.8,363.0
Connaught Place,28.6315,77.2167,2026-08-03 06:00:00,27.2,95,0.6,4.4,28.9,31.5,22.7,54.0,22.1,454.0
Connaught Place,28.6315,77.2167,2026-08-03 07:00:00,27.5,94,0.2,4.7,31.3,34.3,24.5,58.0,26.6,585.0
Connaught Place,28.6315,77.2167,2026-08-03 08:00:00,28.4,89,0.2,3.8,31.1,33.8,24.5,70.0,29.7,661.0
Connaught Place,28.6315,77.2167,2026-08-03 09:00:00,29.8,82,0.1,3.6,30.9,32.9,20.8,97.0,30.3,626.0
Connaught Place,28.6315,77.2167,2026-08-03 10:00:00,30.7,79,0.2,4.2,29.9,31.8,15.4,132.0,29.4,535.0
Connaught Place,28.6315,77.2167,2026-08-03 11:00:00,31.8,71,0.1,6.4,31.7,33.5,11.3,158.0,28.2,461.0
Connaught Place,28.6315,77.2167,2026-08-03 12:00:00,33.3,65,0.1,7.8,31.3,32.8,9.6,169.0,26.6,420.0
Connaught Place,28.6315,77.2167,2026-08-03 13:00:00,34.2,62,0.0,6.0,30.7,32.0,9.4,171.0,24.6,395.0
Connaught Place,28.6315,77.2167,2026-08-03 14:00:00,32.2,65,0.6,12.4,32.2,33.4,11.0,167.0,23.0,405.0
Connaught Place,28.6315,77.2167,2026-08-03 15:00:00,31.1,75,1.4,1.2,31.9,32.8,14.6,155.0,21.7,456.0
Connaught Place,28.6315,77.2167,2026-08-03 16:00:00,31.2,72,0.4,5.0,31.3,32.0,20.0,136.0,20.8,541.0
Connaught Place,28.6315,77.2167,2026-08-03 17:00:00,33.2,68,0.1,8.5,44.6,45.8,22.0,140.0,20.1,660.0
Connaught Place,28.6315,77.2167,2026-08-03 18:00:00,29.9,81,0.3,7.3,48.3,49.0,34.1,116.0,24.4,856.0
Connaught Place,28.6315,77.2167,2026-08-03 19:00:00,27.8,94,5.9,6.6,57.0,57.4,50.9,82.0,30.4,1086.0
Connaught Place,28.6315,77.2167,2026-08-03 20:00:00,27.7,95,1.2,7.5,65.7,65.9,63.9,55.0,35.3,1221.0
Connaught Place,28.6315,77.2167,2026-08-03 21:00:00,27.3,95,2.4,1.6,70.8,71.0,70.5,39.0,38.2,1191.0
Connaught Place,28.6315,77.2167,2026-08-03 22:00:00,27.2,95,1.8,2.3,78.5,78.7,73.2,29.0,40.0,1066.0
